更新日期,#genre#
青海卫视,http://123.130.84.106:8154/tsfile/live/0140_1.m3u8$IPV4•线路8
青海卫视,http://111.61.236.247:9081/hls/49/index.m3u8$IPV4•线路9
青海卫视,https://zby.130519.xyz/PLTV/11/224/3221226105/index.m3u8$IPV4•线路10
天津卫视,http://j.x.bkpcp.top/jx/TIANJHD$IPV4•线路1
天津卫视,http://iptv.huuc.edu.cn/hls/tjhd.m3u8$IPV4•线路2
天津卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873466.m3u8$IPV4•线路3
天津卫视,http://yc.myds.me:35455/itv/5000000004000006827.m3u8$IPV4•线路4
天津卫视,http://58.57.40.22:9901/tsfile/live/1034_1.m3u8$IPV4•线路5
天津卫视,http://183.11.239.36:808/hls/42/index.m3u8$IPV4•线路6
天津卫视,http://112.46.85.60:8009/hls/44/index.m3u8$IPV4•线路7
天津卫视,http://182.150.23.74:808/hls/27/index.m3u8$IPV4•线路8
天津卫视,http://123.130.84.106:8154/tsfile/live/0135_1.m3u8$IPV4•线路9
天津卫视,http://112.27.235.94:8000/hls/42/index.m3u8$IPV4•线路10
天津卫视,https://zby.130519.xyz/PLTV/11/224/3221225742/index.m3u8$IPV4•线路11
海南卫视,http://j.x.bkpcp.top/jx/HAINHD$IPV4•线路1
海南卫视,http://goo.bkpcp.top/mg/hinws$IPV4•线路2
海南卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000004796877.m3u8$IPV4•线路3
海南卫视,http://go.bkpcp.top/mg/hinws$IPV4•线路4
海南卫视,http://120.76.248.139/live/bfgd/4200000473.m3u8$IPV4•线路5
海南卫视,http://nn.7x9d.cn/地方台8563/海南.php$IPV4•线路6
海南卫视,http://58.57.40.22:9901/tsfile/live/1000_1.m3u8$IPV4•线路7
海南卫视,http://36.32.174.67:60080/newlive/live/hls/46/live.m3u8$IPV4•线路8
海南卫视,http://183.11.239.36:808/hls/124/index.m3u8$IPV4•线路9
海南卫视,http://cssbyd.imwork.net:8082/hls/31/index.m3u8$IPV4•线路10
海南卫视,https://zby.130519.xyz/PLTV/11/224/3221226154/index.m3u8$IPV4•线路11
新疆卫视,http://j.x.bkpcp.top/jx/XJWS$IPV4•线路1
新疆卫视,http://goo.bkpcp.top/mg/xjws$IPV4•线路2
新疆卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003887448.m3u8$IPV4•线路3
新疆卫视,http://58.57.40.22:9901/tsfile/live/1055_1.m3u8$IPV4•线路4
新疆卫视,http://36.32.174.67:60080/newlive/live/hls/47/live.m3u8$IPV4•线路5
新疆卫视,http://183.11.239.36:808/hls/65/index.m3u8$IPV4•线路6
新疆卫视,http://120.76.248.139/live/bfgd/4200000150.m3u8$IPV4•线路7
新疆卫视,http://222.169.85.8:9901/tsfile/live/0110_1.m3u8$IPV4•线路8
云南卫视,http://goo.bkpcp.top/mg/ynws$IPV4•线路1
云南卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003887453.m3u8$IPV4•线路2
云南卫视,http://nn.7x9d.cn/xzc2.php$IPV4•线路3
云南卫视,http://58.57.40.22:9901/tsfile/live/1047_1.m3u8$IPV4•线路4
云南卫视,http://120.238.94.10:9901/tsfile/live/1069_1.m3u8$IPV4•线路5
云南卫视,http://36.32.174.67:60080/newlive/live/hls/45/live.m3u8$IPV4•线路6
云南卫视,http://111.61.236.247:9081/hls/32/index.m3u8$IPV4•线路7
云南卫视,http://cssbyd.imwork.net:8082/hls/36/index.m3u8$IPV4•线路8
云南卫视,http://112.27.235.94:8000/hls/40/index.m3u8$IPV4•线路9
云南卫视,https://zby.130519.xyz/PLTV/11/224/3221226109/index.m3u8$IPV4•线路10
西藏卫视,http://goo.bkpcp.top/mg/xzws$IPV4•线路1
西藏卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003887434.m3u8$IPV4•线路2
西藏卫视,https://tv.vtibet.cn/live/h701F9MpxzPDyE.m3u8$IPV4•线路3
西藏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226212/1.m3u8$IPV4•线路4
西藏卫视,http://120.238.94.10:9901/tsfile/live/1077_1.m3u8$IPV4•线路5
西藏卫视,http://36.32.174.67:60080/newlive/live/hls/48/live.m3u8$IPV4•线路6
西藏卫视,http://cssbyd.imwork.net:8082/hls/46/index.m3u8$IPV4•线路7
西藏卫视,http://183.11.239.36:808/hls/64/index.m3u8$IPV4•线路8
西藏卫视,http://120.76.248.139/live/bfgd/4200000121.m3u8$IPV4•线路9
海峡卫视,http://8.138.7.223/tv/hxws.m3u8$IPV4•线路1
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8$IPV4•线路2
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/playlist.m3u8$IPV4•线路3
海峡卫视,http://r.jdshipin.com/WtYt3$IPV4•线路4
兵团卫视,http://go.bkpcp.top/mg/btws$IPV4•线路1
兵团卫视,https://liveout.btzx.com.cn/62ds9e/yil08g.m3u8$IPV4•线路2
兵团卫视,http://liveout.btzx.com.cn/62ds9e/yil08g.m3u8$IPV4•线路3
兵团卫视,http://183.11.239.36:808/hls/7/index.m3u8$IPV4•线路4
兵团卫视,http://120.76.248.139/live/bfgd/4200000124.m3u8$IPV4•线路5
兵团卫视,http://218.13.170.98:9901/tsfile/live/0115_1.m3u8$IPV4•线路6
安多卫视,https://liveout.xntv.tv/a65jur/90p2i1.m3u8$IPV4•线路1
安多卫视,https://stream1.freetv.fun/52d0df257c5c3cec42f2ae19268dbbc261256ff391b27bd83553bea941d0c186.m3u8$IPV4•线路2
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8$IPV4•线路3
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8$IPV4•线路4
安多卫视,https://liveout.xntv.tv/a65jur/96iln2.m3u8$IPV4•线路5
康巴卫视,https://stream1.freetv.fun/b3baba1d904b40b2d929ec8cbdfa40800abc7cb6d1c18efed0d6d91d97bce5b3.ctv$IPV4
农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8$IPV4•线路1
农林卫视,http://8.138.7.223/【公众号：榴芒电视】/农林卫视.m3u8$IPV4•线路2
三沙卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003887452.m3u8$IPV4•线路1
三沙卫视,https://stream1.freetv.fun/8bd6b69c423ac31e71c2311ad33f4f291e1314c69005ffb7b3b7defc2944adb2.m3u8$IPV4•线路2
延边卫视,https://stream1.freetv.fun/yan-bian-wei-shi-16.m3u8$IPV4•线路1
延边卫视,https://cc06.tv12.xyz/113.m3u8$IPV4•线路2
延边卫视,http://120.76.248.139/live/bfgd/4200000117.m3u8$IPV4•线路3
延边卫视,http://gmxw.7766.org:808/hls/15/index.m3u8$IPV4•线路4
延边卫视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8$IPV4•线路5
山东齐鲁卫视,http://livealone302.iqilu.com/iqilu/qlpd.m3u8$IPV4
🍓┃湾区频道,#genre#
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php$IPV4•线路1
翡翠台,http://cdn9.163189.xyz/smt1.1.php$IPV4•线路2
翡翠台,http://v2h.jdshipin.com:80/jade2/jade.stream/chunklist_w100.m3u8$IPV4•线路3
翡翠台,https://cdn3.163189.xyz/live/fct/stream.m3u8$IPV4•线路4
翡翠台,https://cdn5.1678520.xyz/live/live2.1.php$IPV4•线路5
翡翠台,https://cdn.163189.xyz/live/fct4k/stream.m3u8$IPV4•线路6
翡翠台,http://cdn5.1678520.xyz/live/$IPV4•线路7
翡翠台,http://api.mg.itv888.cn:8080/hls/4bb8922027c/index.m3u8$IPV4•线路8
翡翠台,http://s1.an94tv.cfd/aktv/CH-0/AKTV.m3u8$IPV4•线路9
翡翠台,https://live.tvfix.org/live/jade/index.m3u8$IPV4•线路10
翡翠台,http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8$IPV4•线路11
翡翠台,http://php.jdshipin.com/TVOD/iptv.php$IPV4•线路12
翡翠台,http://r.jdshipin.com/qClQf$IPV4•线路13
翡翠台,http://r.jdshipin.com/qrfbg$IPV4•线路14
翡翠台,http://r.jdshipin.com/62WM7$IPV4•线路15
翡翠台,http://r.jdshipin.com/n90gt$IPV4•线路16
翡翠台,http://r.jdshipin.com/GeWKr$IPV4•线路17
翡翠台,http://api.kkitv.itv888.vip:8080/streams/91wc8xdtj8/index.m3u8$IPV4•线路18
翡翠台,http://iptv.4666888.xyz/iptv2A.php$IPV4•线路19
凤凰中文,https://k44991.kylintv.tv/live/pxna_iphone.m3u8$IPV4•线路1
凤凰中文,https://cdn.163189.xyz/live/fhzw/stream.m3u8$IPV4•线路2
凤凰中文,http://cdn.163.dedyn.io/live/fhzw/stream.m3u8$IPV4•线路3
凤凰中文,http://cdn.163189.xyz/live/fhzw/stream.m3u8$IPV4•线路4
凤凰中文,https://stream1.freetv.fun/2b657a181daa345025199e7d6b8de95a1a87b19abceafbd16e2499a49da33c6f.m3u8$IPV4•线路5
凤凰中文,http://cdn5.1678520.xyz:80/live/live2.1.php$IPV4•线路6
凤凰中文,http://www.terrykang.cn:5678/sxg.php$IPV4•线路7
凤凰中文,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226547/index.m3u8$IPV4•线路8
凤凰中文,http://php.17186.eu.org/phtv/fhzw.m3u8$IPV4•线路9
凤凰中文,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226248/index.m3u8$IPV4•线路10
凤凰中文,http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8$IPV4•线路11
凤凰中文,http://vapi.91kds.cc/live1/jdtv2.m3u8$IPV4•线路12
凤凰中文,http://vapi.91kds.cc/live2/ifeng.m3u8$IPV4•线路13
凤凰中文,http://r.jdshipin.com/cCCzW$IPV4•线路14
凤凰中文,http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701pcc72.flv$IPV4•线路15
凤凰资讯,https://cdn6.163189.xyz/live/fhzx/stream.m3u8$IPV4•线路1
凤凰资讯,http://cdn3.163189.xyz/live/fhzx/stream.m3u8$IPV4•线路2
凤凰资讯,https://cdn3.163189.xyz/live/fhzx/stream.m3u8$IPV4•线路3
凤凰资讯,https://stream1.freetv.fun/a5857ad51b58a0f7a8c9cbdf291571692b0eed9f5ab2cfce97a211260533c0d8.m3u8$IPV4•线路4
凤凰资讯,https://k44991.kylintv.tv/live/pxinhd_iphone.m3u8$IPV4•线路5
凤凰资讯,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226546/index.m3u8$IPV4•线路6
凤凰资讯,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226274/index.m3u8$IPV4•线路7
凤凰资讯,http://php.jdshipin.com:8880/smt.php$IPV4•线路8
凤凰资讯,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8$IPV4•线路9
凤凰资讯,http://r.jdshipin.com/0Rp07$IPV4•线路10
凤凰资讯,http://api.kkitv.itv888.vip:8080/streams/wzt3qbit80m/index.m3u8$IPV4•线路11
凤凰资讯,http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701pin72.flv$IPV4•线路12
J2,http://php.jdshipin.com:8880/PLTV/iptv.php$IPV4•线路1
J2,http://api.kkitv.itv888.vip:8080/streams/48uxa7dlbga/index.m3u8$IPV4•线路2
明珠台,http://s1.an94tv.cfd/aktv/CH-2/AKTV.m3u8$IPV4•线路1
明珠台,https://stream1.freetv.fun/ming-zhu-10.m3u8$IPV4•线路2
明珠台,https://live.tvfix.org/live/pearl/1/v4000000/index.m3u8$IPV4•线路3
明珠台,https://mytv.cdn.loc.cc/o12.php$IPV4•线路4
明珠台,http://r.jdshipin.com/ZQ4kN$IPV4•线路5
明珠台,http://r.jdshipin.com/jUx8K$IPV4•线路6
明珠台,http://api.kkitv.itv888.vip:8080/streams/qi0oiujn7hh/index.m3u8$IPV4•线路7
无线新闻台,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8$IPV4•线路1
无线新闻台,http://php.jdshipin.com/smt.php$IPV4•线路2
TVBS新闻,http://aktv.top/AKTV/live/aktv/tvbs-1/AKTV.m3u8$IPV4
TVBS欢乐,http://litv.zapi.us.kg/$IPV4
中天亚洲台,http://aktv.top/AKTV/live/aktv/null-12/AKTV.m3u8$IPV4•线路1
中天亚洲台,http://livetv.skycf.eu.org/live.m3u8$IPV4•线路2
中天新闻,https://gdfire2.67890123.cn:8088/live/ztxw01.m3u8$IPV4
中天娱乐,https://gdfire2.67890123.cn:8088/live/ztxw201.m3u8$IPV4
中天综合台,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel104601/playlist.m3u8$IPV4
寰宇新聞台,http://aktv.top/AKTV/live/aktv/null-9/AKTV.m3u8$IPV4
ROCK Action,http://180.213.174.225:9901/tsfile/live/1027_1.m3u8$IPV4
TVB星河,http://r.jdshipin.com/sXuuD$IPV4•线路1
TVB星河,http://r.jdshipin.com/Voac4$IPV4•线路2
星空卫视,http://iot-mqqt.111yao.cn:8080/live/diyp_xingkong.m3u8$IPV4
AMC電影台,http://122.117.71.103:8559/http/61.222.53.250:8092/upload/115/AMC_TS-1111_1.m3u8$IPV4
Animax,http://180.213.174.225:9901/tsfile/live/1037_1.m3u8$IPV4
美亚电影台,https://live.tvfix.org/live/mydy/index.m3u8$IPV4
美亚电影粤,http://ali.hlspull.yximgs.com/live/awei_mydy.flv$IPV4
HOYTV,http://r.jdshipin.com/sFw4S$IPV4
TVB Plus,http://aktv.top/AKTV/live/aktv/tvbplus/AKTV.m3u8$IPV4
Hoy 78,http://cdn.163189.xyz/live/hoy/stream.m3u8$IPV4
三立台湾,https://stream1.freetv.fun/san-li-tai-wan-1.ctv$IPV4
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-4.m3u8$IPV4•线路1
三立新闻,https://tv.iill.top/4gtv/229$IPV4•线路2
三立新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8$IPV4•线路3
三立新闻,https://epg.pw/stream/6b49e3faa38adda85abab446f032dc1e686baa0760a9cfa66e2df8fd6fe3b445.m3u8$IPV4•线路4
三立新闻,https://hls-gateway.vpstv.net/streams/492922.m3u8$IPV4•线路5
三立新闻,http://pullpackage.alivecdn.com/live/GDGMQBLKWMPhyKJYSPPR6dnb2lS3FvykpFuj8AZf19Mbfd2yjx.flv$IPV4•线路6
三立新闻,http://live4play.uk/livehttpplay$IPV4•线路7
东森综合,https://hls-gateway.vpstv.net/streams/476987.m3u8$IPV4
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-8.m3u8$IPV4•线路1
东森超视,https://hls-gateway.vpstv.net/streams/476234.m3u8$IPV4•线路2
东森电影,http://mytv.cdn.com.mp/live/dsdy/stream.m3u8$IPV4•线路1
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-6.ctv$IPV4•线路2
东森电影,https://hls-gateway.vpstv.net/streams/476995.m3u8$IPV4•线路3
Now剧集,http://pullpackage.alivecdn.com/live/B9AKX0X3gSWZVv91H6UZDdsYyM8Fie9HvmJFzg3XN8JiR27kog.flv$IPV4
Now星影台,http://aktv.top/AKTV/live/aktv2/now/AKTV.m3u8$IPV4
靖天资讯,https://hls-gateway.vpstv.net/streams/476258.m3u8$IPV4•线路1
靖天资讯,http://pullpackage.alivecdn.com/live/jSi62v69ef4x6iYBScl4GTgr9WaWuRtR1v7DfyIDrCzlEjd4oO.flv$IPV4•线路2
靖天资讯,https://stream1.freetv.fun/jing-tian-zi-xun-2.ctv$IPV4•线路3
靖天资讯,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir$IPV4•线路4
靖天電影台,http://aktv.top/AKTV/live/aktv/null-6/AKTV.m3u8$IPV4
星卫娱乐,http://43.138.170.29:35455/douyu/9403712$IPV4
SUPER Kids Channel,http://49.113.179.174:4022/udp/238.125.2.216:5140$IPV4
Channel 5 HD,http://180.213.174.225:9901/tsfile/live/1041_1.m3u8$IPV4
東森电影国,http://cfss.cc/cdn/hy/21059581.m3u8$IPV4•线路1
東森电影国,http://www.douzhicloud.site:35455/huya/21059581$IPV4•线路2
8-度空间国,https://cdn6.163189.xyz/163189/8tv$IPV4
日本全天新聞,https://n24-cdn-live.ntv.co.jp/ch01/index_high.m3u8$IPV4
凤凰香港,https://cdn6.163189.xyz/live/fhhk/stream.m3u8$IPV4•线路1
凤凰香港,http://cdn3.132.us.kg/live/fhhk/stream.m3u8$IPV4•线路2
凤凰香港,https://epg.pw/stream/8770e89223a086eb1b8a0c931e42296d772a8069ad3eb72540e0c434e7cb3e93.m3u8$IPV4•线路3
凤凰香港,http://php.17186.eu.org/phtv/fhhk.m3u8$IPV4•线路4
凤凰香港,http://api.mg.itv888.cn:8080/hls/e9660dce9a6/index.m3u8$IPV4•线路5
凤凰香港,https://live.tvfix.org/live/fwxg/index.m3u8$IPV4•线路6
凤凰香港,https://cdn9.163189.xyz/smt3.1.1.php$IPV4•线路7
凤凰香港,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8$IPV4•线路8
凤凰香港,http://r.jdshipin.com/yDoTN$IPV4•线路9
凤凰香港,http://r.jdshipin.com/NfC0f$IPV4•线路10
凤凰香港,http://api.kkitv.itv888.vip:8080/streams/mty4v56ud39/index.m3u8$IPV4•线路11
凤凰香港,http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701phk72.flv$IPV4•线路12
凤凰卫视,http://cdn.132.us.kg/live/fhzw/stream.m3u8$IPV4•线路1
凤凰卫视,https://stream1.freetv.fun/08e5440bb83a804440e341ae792cffc38d6844b04d5a2c7a4fc5ee04a6fe6bc6.m3u8$IPV4•线路2
凤凰卫视,http://api.mg.itv888.cn:8080/hls/2f80047f91e/index.m3u8$IPV4•线路3
凤凰卫视,http://api.kkitv.itv888.vip:8080/streams/vny1wblsnch/index.m3u8$IPV4•线路4
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8$IPV4•线路1
香港卫视,https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.m3u8$IPV4•线路2
香港卫视,https://yvxymm.tv12.xyz/175.m3u8$IPV4•线路3
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8$IPV4•线路4
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8$IPV4•线路1
TVBS亚洲,https://live.tvfix.org/live/tvbs/index.m3u8$IPV4•线路2
无线新闻,https://v2hcdn.jdshipin.com/news/news.stream/chunklist_w105.m3u8$IPV4•线路1
无线新闻,http://v2hcdn.jdshipin.com/news/news.stream/chunklist_w1005.m3u8$IPV4•线路2
无线新闻,http://r.jdshipin.com/CkuBd$IPV4•线路3
纬来体育,https://stream1.freetv.fun/wei-lai-ti-yu-9.ctv$IPV4•线路1
纬来体育,https://epg.pw/stream/8855a9936e37e608a0ec8a014cce1673dee9c5d68d560da376cc92e5edef2b25.m3u8$IPV4•线路2
纬来体育,http://s1.an94tv.cfd/aktv2/CH-0/AKTV.m3u8$IPV4•线路3
纬来体育,https://hls-gateway.vpstv.net/streams/477026.m3u8$IPV4•线路4
纬来育乐,https://vx65267199.18cn.dpdns.org/48.m3u8$IPV4•线路1
纬来育乐,https://hls-gateway.vpstv.net/streams/477081.m3u8$IPV4•线路2
🍉┃咪咕频道,#genre#
CGT西语咪咕,https://0472.org/hls/cgtnx.m3u8$IPV4
CGT阿语咪咕,https://0472.org/hls/cgtna.m3u8$IPV4
CGT法语咪咕,http://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd.m3u8$IPV4•线路1
CGT法语咪咕,https://0472.org/hls/cgtnf.m3u8$IPV4•线路2
家庭影院咪咕,http://gat.bkpcp.top/ymg.php$IPV4•线路1
家庭影院咪咕,http://goo.bkpcp.top/mg/jtyy$IPV4•线路2
家庭影院咪咕,http://eastscreen.tv/ooooo.php$IPV4•线路3
家庭影院咪咕,https://www.freetv.top/migu/644368373.m3u8$IPV4•线路4
家庭影院咪咕,http://sport.pendy.dpdns.org/migu/644368373$IPV4•线路5
家庭影院咪咕,https://mgtv.ottiptv.cc/migu/644368373.m3u8$IPV4•线路6
家庭影院咪咕,https://mursor.ottiptv.cc/migu/644368373.m3u8$IPV4•线路7
家庭影院咪咕,http://124.93.18.238:9002//hls/78/index.m3u8$IPV4•线路8
家庭影院咪咕,http://58.19.38.162:9901/tsfile/live/1006_1.m3u8$IPV4•线路9
家庭影院咪咕,http://113.195.172.192:808/hls/113/index.m3u8$IPV4•线路10
家庭影院咪咕,http://61.162.52.6:8088/newlive/live/hls/60/live.m3u8$IPV4•线路11
动作电影咪咕,https://yylunbo.ottiptv.cc/yy/1382736823$IPV4
陕西卫视咪咕,http://goo.bkpcp.top/mg/sxws$IPV4•线路1
陕西卫视咪咕,http://dsj.motem.top:8880/bptv/10000100000000050000000003887404.m3u8$IPV4•线路2
陕西卫视咪咕,https://www.freetv.top/migu/738910838.m3u8$IPV4•线路3
陕西卫视咪咕,https://stream1.freetv.fun/shan-xi-wei-shi-117.m3u8$IPV4•线路4
陕西卫视咪咕,http://go.bkpcp.top/mg/sxws$IPV4•线路5
陕西卫视咪咕,http://112.27.235.94:8000/hls/43/index.m3u8$IPV4•线路6
🐟┃少儿频道,#genre#
黑莓动画,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226935/1.m3u8$IPV4•线路1
黑莓动画,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225662/index.m3u8$IPV4•线路2
卡酷少儿,https://zby.130519.xyz/PLTV/11/224/3221226019/index.m3u8$IPV4•线路1
卡酷少儿,http://58.57.40.22:9901/tsfile/live/1060_1.m3u8$IPV4•线路2
卡酷少儿,http://218.13.170.98:9901/tsfile/live/1021_1.m3u8$IPV4•线路3
动漫秀场,http://php.jdshipin.com/itv6.php$IPV4•线路1
动漫秀场,https://stream1.freetv.fun/ipv6-dong-man-xiu-chang-11.m3u8$IPV4•线路2
动漫秀场,https://live.v1.mk/api/bestv.php$IPV4•线路3
动漫秀场,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226608/index.m3u8$IPV4•线路4
动漫秀场,https://hls-gateway.vpstv.net/streams/708843.m3u8$IPV4•线路5
动漫秀场,https://zby.130519.xyz/PLTV/11/224/3221225764/index.m3u8$IPV4•线路6
动漫秀场,http://111.22.153.159:35455/itv/5000000011000031113.m3u8$IPV4•线路7
动漫秀场,http://36.129.204.117:9003//hls/67/index.m3u8$IPV4•线路8
哈哈炫动,https://live.lalifeier.eu.org/kankanews/hhxd.m3u8$IPV4•线路1
哈哈炫动,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226703/1.m3u8$IPV4•线路2
哈哈炫动,http://111.22.153.159:35455/itv/5000000011000031123.m3u8$IPV4•线路3
哈哈炫动,https://zby.130519.xyz/PLTV/11/224/3221226161/index.m3u8$IPV4•线路4
哈哈炫动,http://120.238.94.10:9901/tsfile/live/1037_1.m3u8$IPV4•线路5
金鹰卡通,http://tvbox6.icu/tv/mgtv.php$IPV4•线路1
金鹰卡通,http://nas.suntao.online:35455/bptv/10000100000000050000000004796942.m3u8$IPV4•线路2
金鹰卡通,http://dsj.motem.top:8880/bptv/10000100000000050000000004796942.m3u8$IPV4•线路3
金鹰卡通,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226624/index.m3u8$IPV4•线路4
金鹰卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225744/index.m3u8$IPV4•线路5
金鹰卡通,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226674/1.m3u8$IPV4•线路6
金鹰卡通,https://cc06.tv12.xyz/55.m3u8$IPV4•线路7
金鹰卡通,https://zby.130519.xyz/PLTV/11/224/3221226094/index.m3u8$IPV4•线路8
金鹰卡通,http://itv.iptv1688.top:2016/itv.php$IPV4•线路9
金鹰卡通,http://58.57.40.22:9901/tsfile/live/1059_1.m3u8$IPV4•线路10
金鹰卡通,http://113.57.93.165:9900/tsfile/live/1000_1.m3u8$IPV4•线路11
金鹰卡通,http://124.228.160.14:9901/tsfile/live/0011_1.m3u8$IPV4•线路12
优漫卡通,https://live.lalifeier.eu.org/jstv/ymkt.m3u8$IPV4•线路1
优漫卡通,https://www.freetv.top/migu/626064703.m3u8$IPV4•线路2
优漫卡通,https://stream1.freetv.fun/you-man-qia-tong-11.m3u8$IPV4•线路3
优漫卡通,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8$IPV4•线路4
优漫卡通,http://goo.bkpcp.top/mg/ymkt$IPV4•线路5
广东少儿,http://119.32.12.17:2901/udp/224.1.100.9:11111$IPV4•线路1
广东少儿,http://gmxw.7766.org:808/hls/175/index.m3u8$IPV4•线路2
🐶┃影视频道,#genre#
CHC动作电影,http://goo.bkpcp.top/mg/dzdy$IPV4•线路1
CHC动作电影,http://data.3g.yy.com/live/hls/1382735573/1382735573$IPV4•线路2
CHC动作电影,https://www.freetv.top/migu/644368714.m3u8$IPV4•线路3
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-4.ctv$IPV4•线路4
CHC动作电影,https://stream.freetv.fun/2f2e29b8759a2458730dc1f3686024472691952a50e787fe075944d0cb17f36e.ctv$IPV4•线路5
CHC动作电影,http://124.93.18.238:9002//hls/76/index.m3u8$IPV4•线路6
CHC动作电影,http://58.19.38.162:9901/tsfile/live/1005_1.m3u8$IPV4•线路7
CHC动作电影,http://113.195.172.192:808/hls/114/index.m3u8$IPV4•线路8
CHC高清电影,http://218.15.183.23:9901/tsfile/live/23044_1.m3u8$IPV4•线路1
CHC高清电影,http://183.237.95.108:9901/tsfile/live/1008_1.m3u8$IPV4•线路2
CHC高清电影,http://120.198.101.106:9901/tsfile/live/1053_1.m3u8$IPV4•线路3
NewTV惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8$IPV4
黑莓电影,https://epg.pw/stream/ffcb6572863f0745a7369fbd9d901f1dfd0ab8fab8bad8bebb4e01c90b303c47.m3u8$IPV4•线路1
黑莓电影,https://fenghuang.tv12.xyz/29.m3u8$IPV4•线路2
纬来电影,https://stream1.freetv.fun/wei-lai-dian-ying-1.m3u8$IPV4•线路1
纬来电影,https://hls-gateway.vpstv.net/streams/477063.m3u8$IPV4•线路2
纬来电影,http://pullpackage.alivecdn.com/live/LIjQbqWr0oCfwR6SjWMVXyUh5m1qsJgqORFprvbBloK6NfqVBD.flv$IPV4•线路3
纬来电影,https://smt.iktv.ddns-ip.net/Smart.php$IPV4•线路4
纬来电影,http://live.catvod.com/smart.php$IPV4•线路5
纬来电影,http://free.cnlive.club/channel/581b458b.m3u8$IPV4•线路6
靖天映画,https://hls-gateway.vpstv.net/streams/476302.m3u8$IPV4•线路1
靖天映画,http://pullpackage.alivecdn.com/live/hTZYTLKukHNqDnshCwsOBdnFoZs5a4UeCJ396iYBSzJGOEv6kg.flv$IPV4•线路2
靖天映画,https://mao.ffmking888.dpdns.org/$IPV4•线路3
靖天戏剧,http://serv00.bkpcp.top/litv3.php$IPV4•线路1
靖天戏剧,http://pullpackage.alivecdn.com/live/pU4fD0cP0dx6iXknYRcEzuZOQ6P6z5FsZ9KvAOPGsBry6iYBSe.flv$IPV4•线路2
靖天戏剧,https://stream1.freetv.fun/jing-tian-xi-ju-4.ctv$IPV4•线路3
艾尔达娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8$IPV4•线路1
